ID	city	english
TP5QJ6EMEYZC	Bilajari	Bilajari
TP5TBYWCRC4P	Bakixanov	Bakixanov
TP5TC1VXTT22	Qaraçuxur	Qaraçuxur
TP5TCRKUY3XM	Amiradzhan	Amiradzhan
TP5TETYYPSUM	Hövsan	Hövsan
TP5W0D74DHS5	Sabunçu	Sabunçu
TP5W22QQ7HNE	Zabrat	Zabrat
TP5W5SP3842P	Binǝ	Binǝ
TP5W9FG8X1GD	Maştağa	Maştağa
TP5WKGQH2C32	Mǝrdǝkan	Mǝrdǝkan
TP5WS25CF6R6	Buzovna	Buzovna
TP67RCZDTCGD	庫巴	Quba
TP67WJ8G7UDP	庫薩雷	Qusar
TP6EYS5QR6GB	Xaçmaz	Xaçmaz
SRGQCNSV95HS	比哈奇	Bihać
SRGRFCCRKJX1	察津	Cazin
SRGRRD95D8MM	波士尼亞克魯帕	Bosanska Krupa
SRGZUKD5DE0Y	普裡耶多爾	Prijedor
SRSWT4RMJY7F	莫斯塔爾	Mostar
SRT4CRMZ44US	特雷比涅	Trebinje
SRU6TH77CV1F	布戈伊諾	Bugojno
SRUB2DX4FXPN	科尼茨	Konjic
SRUED55R1BTK	特拉夫尼克	Travnik
SRUERQX5C057	澤尼察	Zenica
SRUFJXUVGEB9	維索科	Visoko
SRUNXP4NHE6R	巴尼亞盧卡	Banja Luka
SRUY7XENEGF7	多博伊區	Doboj
SRV13WQUB4CW	塞拉耶佛	Sarajevo
SRV2RV64MGQT	戈拉日代	Goražde
SRVM2UF8T2QS	圖茲拉	Tuzla
SRVN29UXZ2UH	格拉查尼察	Gračanica
SRVP7661FBGJ	格拉達查茨	Gradačac
SRVR7BZFCUKP	布林奇科特區	Brčko
SRVWT7B8PF4H	別利那區	Bijeljina
U251PF3XWDE9	大克拉杜沙	Velika Kladuša
DDMDE2U3NBVX	布里季敦	Bridgetown
TGZYGJNFEWP4	Sarankhola	Sarankhola
TGZYZ0UYRQQ9	Mathba	Mathba
TGZZSZ9478F5	Morrelgonj	Morrelgonj
TUP35X2WHQJB	Satkhira	Satkhira
TUP6Q5VE70BT	Kesabpur	Kesabpur
TUP77RS5S44E	Jhingergacha	Jhingergacha
TUP7Y1EP3HF5	傑索爾	Jessore
TUP9JH2J1DGH	Phultala	Phultala
TUP9Y1HF5SZM	庫爾納市	Khulna
TUPBRS5U7S1B	Pirojpur	Pirojpur
TUPDGMF9CSEP	Bhatpara Abhaynagar	Bhatpara Abhaynagar
TUPEPDHX7S9X	Kalia	Kalia
TUPEU97GTHKC	Narail	Narail
TUPFQ0G64M6H	Tungipara	Tungipara
TUPMHMTFJPJ4	加利甘傑	Kaliganj
TUPRUP09WWZF	庫什蒂亞	Kushtia
TUPYK0NXUQB7	福裡德布林	Faridpur
TUQGBSSVXV42	Nawabganj	Nawabganj
TUQSQJ7URPES	Shibganj	Shibganj
TUR29J6378CE	Bheramara	Bheramara
TUR2WCJF5SR2	巴布納	Pabna
TUR371K6ZFXF	Ishurdi	Ishurdi
TUR485UD1SDY	Rajshahi	Rajshahi
TUR9P20ZEDPE	Bera	Bera
TUR9QZKTP3BC	Shahzadpur	Shahzadpur
TURCYNE66RDH	坦蓋爾	Tangail
TURG1DCXTFE9	錫拉傑甘傑	Sirajganj
TURM05HP0YHD	Par Naogaon	Par Naogaon
TURQC8R95DPJ	Joypur Hat	Joypur Hat
TURT3EFCDRF0	柏格拉	Bogra
TURUSNWDH6BK	Sarishabari	Sarishabari
TURVWRZQN7VN	Jamalpur	Jamalpur
TUWG4G8RDZG2	Pirgaaj	Pirgaaj
TUWUJ55RNU8H	塔古爾岡	Thakurgaon
TUWVZ32YUH49	Panchagarh	Panchagarh
TUX1C128YP10	迪納傑布林	Dinajpur
TUX4P80UZTU9	Parbatipur	Parbatipur
TUX4WU8VYTFK	賽伊德布林	Saidpur
TUX643ZF1D54	博多爾甘傑	Badarganj
TUX6QZTUEEZM	朗布林	Rangpur
TUXC2S2F1BB8	Chilmari	Chilmari
TUXE7MJWBUSZ	Lalmanirhat	Lalmanirhat
TUXG9P2RQ0YG	Nageswari	Nageswari
W59WSMZH3RJB	代格納夫	Teknaf
W5BPCMKR508V	Bhandaria	Bhandaria
W5BW2PRMGK7V	Uttar Char Fasson	Uttar Char Fasson
W5BX0FS4X7X4	Lalmohan	Lalmohan
W5BXBQWB3YBE	Burhanuddin	Burhanuddin
W5C6J13W5VT7	科克斯巴紮爾	Cox's Bazar
W5CMWG6NBPW4	Satkania	Satkania
W5CPC4HK3C8F	Sandwip	Sandwip
W5CQUFR4C4D6	Patiya	Patiya
W5CR1C95QZYN	吉大港	Chittagong
W5CW68TPFPSJ	班多爾班	Bandarban
WH00Y2Q2DNK6	Nalchiti	Nalchiti
WH030KY0RKWB	Barisal	Barisal
WH03NC37FPKS	波拉縣	Bhola District
WH03U1SKEX3U	Mehendiganj	Mehendiganj
WH04TKCYSCRM	Gaurnadi	Gaurnadi
WH05UDYVU97F	馬達裡布林	Madaripur
WH0DDCYV3YQ2	羅基布林	Lakshmipur
WH0E1KN7BXNX	Raipur	Raipur
WH0E7M4ZQ2H7	拉姆甘傑	Ramganj
WH0HPFQYGSC3	Palang	Palang
WH0HSUTV2WNS	Char Bhadrasan	Char Bhadrasan
WH0N5Q4GZZPZ	Dohar	Dohar
WH0Q7KKZUEEW	Narayanganj	Narayanganj
WH0QCK2EN4CM	達卡	Dhaka
WH0RCJP92D8G	Tongi	Tongi
WH0S789XS14C	Hajiganj	Hajiganj
WH0U3BPBY5XN	Laksham	Laksham
WH0V7QM53RM6	庫米拉	Comilla
WH0XYJKG04JF	諾比諾戈爾	Nabinagar
WH125WTZXMNB	Raojan	Raojan
WH130DH4BEBC	Fatikchari	Fatikchari
WH13CYNC23E9	馬尼格焦裡	Manikchari
WH14BN6TP7ZJ	Feni	Feni
WH15423R6R65	Chhagalnaiya	Chhagalnaiya
WH17KV0P68J5	Khagrachhari	Khagrachhari
WH21472BDJEG	米爾紮布林	Mirzapur
WH24HPTMZB4S	Sakhipur	Sakhipur
WH26UZUWKRN0	Gafargaon	Gafargaon
WH2806DUUJFT	諾爾辛蒂	Narsingdi
WH28VVPYSBR0	Bhairab Bazar	Bhairab Bazar
WH29V8EB2D31	Bajitpur	Bajitpur
WH2DCRYQ2XN8	Kishorganj	Kishorganj
WH2GRP55VWW3	Baniachang	Baniachang
WH2HVK9UKCZM	Muktagacha	Muktagacha
WH2KC1E70WRH	邁門辛	Mymensingh
WH2N26S9PUPW	謝爾布林	Sherpur
WH2T83CGGS9X	Netrakona	Netrakona
WH348NZE4VGP	Habiganj	Habiganj
WH372949DXT2	Maulavi Bazar	Maulavi Bazar
WH3MDS6CT5MR	錫爾赫特市	Sylhet
WH3NMVJTSR0S	恰多格	Chhatak
U0FRVHU00BSN	圖爾奈	Tournai
U0FWTYQBZZJR	杜爾	Dour
U0FWYM6BRFTW	布敘	Boussu
U0FWYZUCCFK2	聖吉蘭	Saint-Ghislain
U0FWZ9XEKJDF	Colfontaine	Colfontaine
U0FWZYQWHN2S	卡爾尼翁	Quaregnon
U0FX3F8ZECP3	佩呂韋爾茲	Peruwelz
U0FYB8J4BNDE	弗拉默里	Frameries
U0FYCUHQCGHB	Chasse Royale	Chasse Royale
U0FYYC0SS3CG	班什	Binche
U0FZ1BVUX51H	蒙斯	Mons
U0FZPQC3XFRK	拉盧維耶爾	La Louvière
U0FZSXSS7BTG	蘇瓦尼	Soignies
U0FZYM5RQKF4	布賴訥勒孔特	Braine-le-Comte
U0GJUURWGFQB	瓦勒庫爾	Walcourt
U0GNV1H77YUR	沙勒洛	Charleroi
U0GNXP9KUP5R	沙特萊	Châtelet
U0GP0953B1E5	Morlanwelz-Mariemont	Morlanwelz-Mariemont
U0GP23U3ZRUT	馬納日	Manage
U0GP5D9SCUKW	庫爾塞勒	Courcelles
U0GP76JMFPCT	蓬塔塞勒	Pont-a-Celles
U0GPF7PUSUS9	尼韋勒	Nivelles
U0GPPW1RB04T	弗勒呂斯	Fleurus
U0GRDUMWH0DQ	讓布盧	Gembloux
U0GRNG0RH010	那慕爾	Namur
U0GV9XE2PYQT	瑪律什昂法梅訥	Marche-en-Famenne
U0GX5ZQ4JHHQ	昂代訥	Andenne
U0GXRHDQNHBR	于伊	Huy
U0GZGGKWNBWJ	Flemalle-Haute	Flemalle-Haute
U0GZV0MYFJFD	瑟蘭	Seraing
U0U4SKED6HPT	阿爾隆	Arlon
U0UPB0QDHJ9R	紹德方丹	Chaudfontaine
U0UPCQ0W8N16	弗萊龍	Fléron
U0UPFVBXJCMP	蘇馬涅	Soumagne
U0UPV3KYSJCX	韋爾維耶	Verviers
U11CQ19MNNKV	波珀靈厄	Poperinge
U11FU12WXRD8	科克賽德	Koksijde
U140VHKDGNE9	韋爾菲克	Wervik
U140ZP3ENRG2	梅嫩	Menen
U14139JM37Q7	伊普爾	Ypres
U141Z49C5CQ7	魯萊斯	Roeselare
U1428VYFF79S	穆斯克龍	Mouscron
U142BPCGKY0M	韋弗爾海姆	Wevelgem
U1434KCQSZX9	庫特賴	Kortrijk
U1435FPJ21ZH	茲韋弗海姆	Zwevegem
U143739F9QY1	哈勒爾貝克	Harelbeke
U1439HS5QD01	伊澤海姆	Izegem
U143TBPCGCTU	瓦勒海姆	Waregem
U14434JMSR3U	迪克斯邁德	Diksmuide
U144W81YXJCR	托爾豪特	Torhout
U144ZQHJUEPD	澤德爾海姆	Zedelgem
U1450NN00EWD	米德爾凱爾克	Middelkerke
U1456KBMG5B9	奧斯坦德	Ostend
U145ZM2B5PVG	布蘭肯貝爾赫	Blankenberge
U1465SNSW27N	蒂爾特	Tielt
U146WKTVZ637	阿爾特	Aalter
U147182GW23H	奧斯特坎普	Oostkamp
U147367CD4XD	布魯日	Bruges
U147Q6H8SCU4	瑪律德海姆	Maldegem
U1489VVZ3ERK	龍瑟	Ronse
U148JBZ16NBR	阿特	Ath
U148RR9JHRH2	萊西訥	Lessines
U149617BT8QK	奧德納爾德	Oudenaarde
U149QSW8XT39	佐特海姆	Zottegem
U14BB74BWT2E	赫拉爾茲貝亨	Geraardsbergen
U14BREGN04F5	蒂比茲	Tubize
U14C2X8TNUFT	海爾澤勒	Herzele
U14C5SUJ1VH0	尼諾弗	Ninove
U14CE51QUMVW	哈爾泰特	Haaltert
U14CFWN7ZPK3	萊德	Lede
U14CGBDECVYG	阿洛斯特	Aalst
U14CKZ24CYT2	登德爾萊烏	Denderleeuw
U14CXECHUUK5	亞瑟	Asse
U14D02GNJR48	丹澤	Deinze
U14DJ5RBM408	梅勒爾貝克	Merelbeke
U14DKT67U9W1	根特	Ghent
U14DQRN76BS6	代斯特爾貝亨	Destelbergen
U14DSR3JVQWE	埃弗海姆	Evergem
U14DXJY66DTE	洛克利斯蒂	Lochristi
U14E0YMF16HM	埃克洛	Eeklo
U14F0M5Z4J87	韋特倫	Wetteren
U14FDZ5UK9R6	洛克倫	Lokeren
U14FEBNP1BF1	澤勒	Zele
U14FM36R9T7B	登德爾蒙德	Dendermonde
U14FNJ4EW3YF	萊貝克	Lebbeke
U14FWNHS8QB1	哈默	Hamme
U14FZGS3FFCR	泰姆瑟	Temse
U14G7F7R3328	斯泰克訥	Stekene
U14GMU4V45E3	聖希利斯－瓦斯	Sint-Gillis-Waas
U14GN6365PYS	聖尼克拉斯	Sint-Niklaas
U14K47FXQVMT	克諾克－海斯特	Knokke-Heist
U15076STD1C9	布賴訥拉勒	Braine-l'Alleud
U15087G6PFVV	哈勒	Halle
U150BS449GUN	聖彼得斯－萊烏	Sint-Pieters-Leeuw
U150CCEK9ZMT	貝爾瑟爾	Beersel
U150ENJ56P9R	聖海內敘斯－羅德	Sint-Genesius-Rode
U150KPVN009W	滑鐵盧	Waterloo
U150QZZHWBKV	裡克森薩特	Rixensart
U150Z5NN04FM	上艾瑟	Overijse
U1512BTFFXVR	迪爾貝克	Dilbeek
U1516CN9MFTR	布魯塞爾	Brussels
U151F3NRPVJ9	梅瑟	Meise
U151G2R8W483	赫林貝亨	Grimbergen
U151MZ14GBPX	紮芬特姆	Zaventem
U151NSPJS5BT	特爾菲倫	Tervuren
U151SZ1MUJ1N	維爾福德	Vilvoorde
U151X2HQXYJ8	科滕貝滕赫	Kortenberg
U1521PBHHJ8K	Louvain-la-Neuve	Louvain-la-Neuve
U15288Y8GVVT	瓦夫爾	Wavre
U1536YR55DG6	盧萬	Leuven
U153D78UPUVV	海倫特	Herent
U153G7DWCFVP	羅策拉爾	Rotselaar
U1541VJ7U1EJ	隆德澤爾	Londerzeel
U1547PQBRY33	Willebroek	Willebroek
U1548TFNECP2	博爾訥姆	Bornem
U15499F8PUK8	皮爾斯	Puurs
U154EMP6GVPY	Boom	Boom
U154J90NXCY0	澤姆斯特	Zemst
U154MBUW2PER	馬林	Mechelen
U154VHQ60PBK	孔蒂赫	Kontich
U154WTEMH4B6	Duffel	Duffel
U154X0QN3CVZ	Sint-Katelijne-Waver	Sint-Katelijne-Waver
U1552FG6G8JE	貝弗倫	Beveren
U1554UQ6MYPV	Hoboken	Hoboken
U1556KQ8FJ0D	Zwijndrecht	Zwijndrecht
U155J0UBBVNH	埃德海姆	Edegem
U155J69M4N77	Mortsel	Mortsel
U155KHQ92P9Z	安特衛普	Antwerp
U155PYU67UHU	朗斯特	Ranst
U155UVMU2H43	卡佩倫	Kapellen
U155W6NZ803D	Schoten	Schoten
U155Y1QBFURX	布拉斯哈特	Brasschaat
U1563MVRKN5K	Putte	Putte
U156BH0J690P	利爾	Lier
U156E9GP8EJX	海斯特－奧普登貝赫	Heist-op-den-Berg
U156N1FJTJ72	阿爾斯霍特	Aarschot
U156XUERDJ38	韋斯特洛	Westerlo
U157438DHY25	Nijlen	Nijlen
U157821SB5BB	斯希爾德	Schilde
U157EJPG5YMX	祖瑟爾	Zoersel
U157JUQVHBWR	海倫塔爾斯	Herentals
U157TB244GDC	Lille	Lille
U157YQMUKJ2Z	貝爾瑟	Beerse
U159035WG1DS	蒂嫩	Tienen
U159N4BTM887	聖特賴登	Sint-Truiden
U15BJBSEDGYF	聖尼克拉斯	Saint-Nicolas
U15BJWGC214X	昂斯	Ans
U15BN9W4GGV2	勒伊克	Liège
U15BPZNUH45D	埃斯塔勒	Herstal
U15BUK76H4B0	通厄倫	Tongeren
U15C9RWYGVZS	哈瑟爾特	Hasselt
U15CE73YF0BG	迪彭貝克	Diepenbeek
U15CMT4QHHCQ	比爾曾	Bilzen
U15CP3WTRVX3	裡姆斯特	Riemst
U15CVJVSDKSE	亨克	Genk
U15D4FM9ZCX4	迪斯特	Diest
U15DEB17UJC3	泰森德洛	Tessenderlo
U15DQVM90H0V	貝靈恩	Beringen
U15E1D3J016G	赫爾	Geel
U15E900T8062	Kasterlee	Kasterlee
U15EBWBXKNGH	蒂倫豪特	Turnhout
U15EHRJY3CUK	莫爾	Mol
U15EJDUVK52D	Balen	Balen
U15F24UVGZQ2	Heusden	Heusden
U15F44SFPBH9	宗霍芬	Zonhoven
U15F6692NJ9H	Houthalen	Houthalen
U15F6QRQ5ZN4	Helchteren	Helchteren
U15FU5ZX8491	佩爾	Peer
U15G2YM0TQ17	洛默爾	Lommel
U15G7VG30H5Q	內佩爾特	Neerpelt
U15H52XJCVZ5	斯塔布魯克	Stabroek
U15HMF5PBJG2	卡爾姆豪特	Kalmthout
U15HV2E2044U	埃森	Essen
U15K1S12ZFRE	布萊克特	Brecht
U15K2EDKCVP6	維斯特韋澤爾	Wuustwezel
U15KKM4K7UWY	Hoogstraten	Hoogstraten
U1H02RZCGUX2	烏佩	Oupeye
U1H05FFSPP15	埃沃	Herve
U1H09SMZVVY9	維塞	Vise
U1H182ZF7BX3	拉納肯	Lanaken
U1H1CTFX7BMZ	馬斯梅赫倫	Maasmechelen
U1H212E8GUQM	奧伊彭	Eupen
U1H4EW5ES14K	馬塞克	Maaseik
ECUQR9PP990P	Orodara	Orodara
ECUS7X9P8S3H	邦福拉	Banfora
ECUZW4WREEV2	博博迪烏拉索	Bobo-Dioulasso
ECVDW4BV40MQ	Gaoua	Gaoua
ECYX0HWY4MYX	萊奧	Leo
ECZPTCQHRDDP	波鎮	Po
EFJ3RVX0REKU	Houndé	Houndé
EFJWCJ7XSEXR	代杜古	Dedougou
EFM22N03H0CB	努納	Nouna
EFMF64WYV7V4	圖岡	Tougan
EFNMDNH9KTDB	庫杜古	Koudougou
EFNNPF5VF3TW	Réo	Réo
EFNTM54FR288	科科格戈	Kokologo
EFNYKFZFF5D8	瓦加杜古	Ouagadougou
EFP4RE697YKR	芒加	Manga
EFPE5KP5GP2T	加朗戈	Garango
EFPEP86Z2ZHV	滕科多戈	Tenkodogo
EFPH9S6NCZRS	孔比西裡	Kombissiri
EFPT9VZDFNEF	佐爾戈	Zorgo
EFPTRCPYMKPV	庫佩拉	Koupela
EFQ3U2T2QF2R	亞科	Yako
EFQ74W0B9JBG	古爾西	Gourcy
EFQ8HBY1H56W	Bousse	Bousse
EFQGV1FKW6VB	孔古西	Kongoussi
EFQM2BSTMJEN	瓦希古亞	Ouahigouya
EFQW2FPHEJ71	蒂塔奧	Titao
EFR4RR62D8NV	卡亞	Kaya
EFR84FH9W1NH	布爾薩	Boulsa
EFRZZ5NFHH4Y	多裡	Dori
EFWB4ZHXMHQ7	吉博	Djibo
S40K85UE8BU1	Fada N'gourma	Fada N'gourma
S41K8TQTSJV1	賈帕加	Diapaga
SX2E829U7XEP	佩特裡奇	Petrich
SX2RJ8UUV4BR	布拉戈耶夫格勒	Blagoevgrad
SX2S3YFRKUTY	桑丹斯基	Sandanski
SX2UKNFP6STW	戈采代爾切夫	Gotse Delchev
SX3P44C4KJD9	韋林格勒	Velingrad
SX3R0GYTZH2W	佩什泰拉	Peshtera
SX3S9FK5GFHZ	斯莫梁	Smolyan
SX3XG1NMSCCE	普羅夫迪夫	Plovdiv
SX3XJBGKG6VZ	阿塞諾夫格勒	Asenovgrad
SX6HCNPKY70G	Kardzhali	Kardzhali
SX6NTFGPG5J1	哈斯科沃	Haskovo
SX6PNWCQGPZW	季米特洛夫格勒	Dimitrovgrad
SX6QT3EZ3ERY	Kharmanli	Kharmanli
SX6TS5QK2R8E	斯維倫格勒	Svilengrad
SX80S3E1T0QS	丘斯滕迪爾	Kyustendil
SX82QN3J1QR5	杜普尼察	Dupnica
SX86K5H6GX0Q	佩爾尼克	Pernik
SX88ZFS9DB21	薩莫科夫	Samokov
SX8DFUB5H0FB	索菲亞	Sophia
SX8MYNZSWGK8	貝爾科維察	Berkovitsa
SX8UJ1WQXGBZ	博泰夫格勒	Botevgrad
SX8VB4JSQP9K	弗拉察	Vratsa
SX8WBRPBJSPJ	蒙塔納	Montana
SX91Y2CU2QNX	帕納久裡什泰	Panagyurishte
SX921DQBZDMG	帕紮爾吉克	Pazardzhik
SX9B8HKPME3D	拉科夫斯基	Rakovski
SX9DS34V1UGT	卡爾洛沃	Karlovo
SX9NHKMNDEY7	Cherven Bryag	Cherven Bryag
SX9S42TT4PB5	特羅揚	Troyan
SX9T6KNJU5SJ	洛維奇	Lovech
SX9UG2X5TEB5	塞夫利耶沃	Sevlievo
SX9WBPV26N22	普列文	Pleven
SXB622PHRFER	維丁	Vidin
SXB92B042SUH	洛姆	Lom
SXD006R0V67G	奇爾潘	Chirpan
SXD1RKXUU7XW	舊紮戈拉	Stara Zagora
SXD43YPSNFUS	卡贊勒克	Kazanluk
SXD5BMPG2GMW	加布羅沃	Gabrovo
SXD98JBG26EN	新紮戈拉	Nova Zagora
SXDCEJBEQF8N	揚博爾	Yambol
SXDDZ4SQFPK0	斯利文	Sliven
SXDH01EN95UX	Tonchevtsi	Tonchevtsi
SXDJP4WQRVT6	大特爾諾沃	Veliko Tarnovo
SXDM2G5MS344	Gorna Oryakhovitsa	Gorna Oryakhovitsa
SXDWSGWS0CKD	波波沃	Popovo
SXDYJ51DUTFN	特爾戈維什特州	Targovishte
SXDZEMHB50WN	拉茲格勒	Razgrad
SXE4WH0WM0T5	卡爾諾巴特	Karnobat
SXE6UJ6CE10E	艾托斯	Aytos
SXE9C1CRY278	布林加斯	Burgas
SXENHTHTU04E	舒門	Shumen
SXEVG7273E3U	瓦爾納	Varna
SXEZC75D5XEP	多布裡奇	Dobrich
SXF00VQ4SRMV	斯維什托夫	Svishtov
SXF3QZZ6H0P0	魯塞	Ruse
SXG6URNYPRNV	錫利斯特拉	Silistra
THEUM1XU9UYT	Dar Kulayb	Dar Kulayb
THEUT64H8CP3	哈馬德鎮	Madinat Hamad‎
THEUWKV42BU5	Ar Rifa'	Ar Rifa'
THEUYHZB2DEZ	Madinat `Isa	Madinat `Isa
THEUZCKF291M	Sitrah	Sitrah
THEVNHZY2X7F	Jidd Hafs	Jidd Hafs
THEVPH3E9CQZ	麥納瑪	Manama
THEVREYRRSKK	Al Muharraq	Al Muharraq
KXKUU0Q920HR	布松布拉	Bujumbura
KXM0QPQ9593V	馬坎巴	Makamba
KXM1D15UDPFV	布魯裡	Bururi
KXM3DKZW262G	魯塔納	Rutana
KXMJ3TPC6575	穆拉姆維亞	Muramvya
KXMK904ZY0TR	基特加	Gitega
KXMP6HP3S9ND	Kayanza	Kayanza
KXMPQY9YX6SQ	恩戈齊	Ngozi
KXMS0R4KE9YM	魯伊吉	Ruyigi
KXMXF6JFJFGT	穆因加	Muyinga
S11JZ0D14VW0	洛科薩	Lokossa
S11K6Y6RJQ9V	科梅	Come
S11KPQQ796JR	維達	Ouidah
S11PQQ1V86MU	Aplahoue	Aplahoue
S11QB8FTFX7H	Dogbo	Dogbo
S11SPNBBZJJE	科托努	Cotonou
S11STTGM6G72	Abomey-Calavi	Abomey-Calavi
S11TBVQT4V9J	阿拉達	Allada
S11UGNXUS5CM	波多洛	Porto-Novo
S11YK6RCP6BW	薩凱泰	Sakete
S11ZSWSTBTJR	波貝	Pobe
S132V79GNN4U	阿波美	Abomey
S132Z4BBMSEH	博希孔	Bohicon
S139J6811YM5	科韋	Cove
S13CGHMN7Q26	凱圖	Ketou
S13MHGQ86775	薩瓦盧	Savalou
S13S1DVG528Y	達薩祖梅	Dassa-Zoumè
S13VB845PU22	薩韋	Save
S195JZUSNXH0	巴西拉	Bassila
S19FE1ERW9G3	戈羅	Tchaourou
S19PJZMHK1HT	朱古	Djougou
S19V5GG2FSV2	帕拉庫	Parakou
S1BFX7UD56XH	納蒂廷古	Natitingou
S1BUKVD0ZG6Q	唐吉埃塔	Tanguieta
S1CFHTGRUX9X	本貝雷凱	Bembereke
S1F2919CPZHD	尼基	Nikki
S1FP6FGV4XDR	康迪	Kandi
S418R2ZDNXDP	巴尼誇拉	Banikoara
S447T0S6Y1M1	馬朗維爾	Malanville
DE5MCCFHVCWD	古斯塔維亞	Gustavia
DT9ZTYQPECV6	漢米爾頓	Hamilton
W8C4N63GB6ES	馬來奕	Kuala Belait
W8C6326Y599T	Seria	Seria
W8CE2CVD48VE	Tutong	Tutong
W8CSPEQE7BV1	斯里百家灣市	Bandar Seri Begawan
6MPD1HQ8TC56	拉巴斯	La Paz
6QP170EUCBQB	科維哈	Cobija
6S167778RC4Q	比亞松	Villazon
6S1MBX4SDWJ2	圖皮薩	Tupiza
6S1VRP96EVTN	塔里哈	Tarija
6S4DWUJG7UTP	亞奎瓦	Yacuíba
6S4Z5589YBBH	比亞蒙特斯	Villamontes
6S6VFWH86361	卡米里	Camiri
6S8X5XR54GGH	Llallagua	Llallagua
6S90XFBJ4WMD	波托西	Potosi
6S9EDZJ4GUJJ	蘇克瑞	Sucre
6SB1XYNZE836	奧魯羅	Oruro
6SB2NF9KFJUT	Huanuni	Huanuni
6SBVND64FF5R	科恰班巴	Cochabamba
6SC9CJUWPCRD	米斯克	Mizque
6SCHJVJEU70D	普納塔	Punata
6SFCTWJXT26F	Santiago del Torno	Santiago del Torno
6SFT52MVXSUV	Villa Yapacani	Villa Yapacani
6SG4DXE7MZEW	聖克魯斯	Santa Cruz
6SG4TK86KS1J	科托卡	Cotoca
6SGH6W5RJGE9	瓦爾內斯	Warnes
6SGJ2SWF01JE	蒙特羅	Montero
6T27WY9QDHS8	San Borja	San Borja
6T3GE5TM86G5	千里達	Trinidad
6THDVH994P3H	聖伊格納西奧	San Ignacio de Velasco
6W0CXBE3QQVH	裡韋拉爾塔	Riberalta
6W1D2EJR3CW2	瓜亞拉梅林	Guayaramerín
6DXG5KJ7GR1R	誇拉伊	Quaraí
6DXQSZMD1TBX	烏魯瓜亞納	Uruguaiana
6DZF31GKFNQC	伊塔基	Itaqui
6F3PEZU21R4Y	唐佩德里圖	Dom Pedrito
6F3TBB292VSD	巴熱	Bagé
6F413D4D6412	聖維多利亞-杜帕爾馬	Santa Vitória do Palmar
6F4N9RSBSVQB	雅瓜朗	Jaguarão
6F60XGR6BWEE	大阿羅尤	Arroio Grande
6F61BFQ8CNXG	Herval	Herval
6F6CY2NYW7HT	裡奧格蘭德	Rio Grande
6F6G2BJ7535G	佩洛塔斯	Pelotas
6F6T3KDYF7ZD	坎古蘇	Canguçu
6F7J94NS10HB	南聖洛倫索	São Lourenço do Sul
6F88226RBKJG	聖安娜－杜利夫拉門圖	Santana do Livramento
6F8GY7SSRNEU	南羅薩里奧	Rosário do Sul
6F8QD6JT1E5N	阿萊格雷蒂	Alegrete
6F977VMMSR02	Sao Gabriel	Sao Gabriel
6F9FQV2V2MBW	南卡薩帕瓦	Caçapava do Sul
6F9UMJ6VYRZT	聖塞佩	São Sepé
6F9XPS4VPMXH	聖瑪麗亞	Santa Maria
6FBCZMYFJN6P	聖地牙哥	Santiago
6FBHVWDB1UNY	聖博爾雅	São Borja
6FBYMK6TRZ60	聖路易斯-貢薩加	São Luiz Gonzaga
6FCCDRQHWRKZ	茹利烏－迪卡斯蒂柳斯	Júlio de Castilhos
6FCDWFJCQNWB	圖潘西雷塘	Tupanciretã
6FCRJ0QC7H27	聖安熱盧	Santo Ângelo
6FCVH4MPBXBZ	上克魯斯	Cruz Alta
6FCWT0HMPYRW	伊茹伊	Ijuí
6FCZN9920XWX	帕南比	Panambi
6FDDHZDSYNHX	南恩克魯濟利亞達	Encruzilhada do Sul
6FDMH7EC5J0C	南卡舒艾拉	Cachoeira do Sul
6FDRNYBK99VG	坎德拉裡亞	Candelária
6FDV2HE3NZ0M	裡奧帕爾杜	Rio Pardo
6FDWZN0EJ871	南聖克魯斯	Santa Cruz do Sul
6FDZS66FR8UU	韋南西烏艾裡斯	Venâncio Aires
6FE0KZXRR8R0	卡馬匡	Camaquã
6FE3W2NDYKUG	塔皮斯	Tapes
6FEH9SF7BT1P	布蒂亞	Butiá
6FEJX4150YHE	聖熱羅尼穆	São Jerônimo
6FEM94ZT5G6X	Charqueadas	Charqueadas
6FEN7Z1KNCMU	塔誇裡	Taquari
6FERWVVMNSVN	聖塞巴斯蒂昂-杜卡伊	São Sebastião do Caí
6FES8JFMBU13	瓜伊巴	Guaíba
6FESYGVUY4WV	維亞芒	Viamão
6FET4HXKWRZ6	阿雷格里港	Porto Alegre
6FETG39HR3WF	卡諾阿斯	Canoas
6FETT7DD4H1X	卡舒埃裡尼亞	Cachoeirinha
6FETXSUBCXTE	格拉瓦塔伊	Gravataí
6FEW57UKYCTS	埃斯特尤	Esteio
6FEWK118Q84N	Sapucaia	Sapucaia
6FEWSN79Z3EB	聖萊奧波爾多	São Leopoldo
6FEX1BYZ0R2J	Portao	Portao
6FEX7D8MCYW8	舊埃斯坦西亞	Estância Velha
6FEXEV45292C	Ivoti	Ivoti
6FEXHMPZ5W3X	新漢堡	Novo Hamburgo
6FEXRK9CU1JT	薩皮蘭加	Sapiranga
6FEZ7NR2C4SE	Parobe	Parobe
6FEZK6Q8ZPN0	塔誇拉	Taquara
6FEZU0PSKSZ1	伊格雷日尼亞	Igrejinha
